latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
30.531,47.603,317.8,2.9,1.6,2020-02-20,0700,T,78,6.0NRT,291.7,60.2,D
30.529,47.596,314.5,2.9,1.6,2020-02-20,0700,T,74,6.0NRT,291.8,43.9,D
30.526,47.626,307.7,2.8,1.6,2020-02-20,0700,T,37,6.0NRT,291.2,21.3,D
30.492,47.318,308,3,1.6,2020-02-20,0700,T,65,6.0NRT,292.5,20.3,D
27.251,56.993,329.4,1,1,2020-02-20,0700,T,80,6.0NRT,304.9,19,D
25.53,53.153,315.6,1.1,1,2020-02-20,0700,T,64,6.0NRT,292,14.9,D
25.511,53.15,312.6,1.1,1,2020-02-20,0700,T,48,6.0NRT,292,11.5,D
14.113,-86.869,309.2,1,1,2020-02-20,0735,A,77,6.0NRT,293,8.7,N
12.949,-87.589,307.1,1,1,2020-02-20,0735,A,68,6.0NRT,296.7,5.1,N
11.803,-86.364,332.4,1.1,1,2020-02-20,0735,A,100,6.0NRT,298.2,34.6,N
22.556,-80.332,300,1.7,1.3,2020-02-20,0730,A,13,6.0NRT,289.8,10.1,N
22.793,-82.193,303.6,1.3,1.1,2020-02-20,0730,A,56,6.0NRT,292.6,8.1,N
21.472,-87.836,303.3,1.1,1,2020-02-20,0730,A,54,6.0NRT,292.7,5.6,N
19.571,-92.243,314.5,1.8,1.3,2020-02-20,0730,A,86,6.0NRT,294.6,27.1,N
19.568,-92.225,315.6,1.8,1.3,2020-02-20,0730,A,89,6.0NRT,294.6,29.1,N
19.436,-92.074,308.2,1.8,1.3,2020-02-20,0730,A,59,6.0NRT,294.9,14.3,N
19.397,-92.045,311.7,1.8,1.3,2020-02-20,0730,A,76,6.0NRT,295,20.3,N
19.395,-92.028,305.5,1.8,1.3,2020-02-20,0730,A,32,6.0NRT,294.8,10.4,N
18.649,-92.162,308.7,1.8,1.3,2020-02-20,0730,A,75,6.0NRT,294.5,16.4,N
15.278,-87.894,317.8,1,1,2020-02-20,0730,A,96,6.0NRT,293.8,14.3,N
15.277,-87.885,372.3,1,1,2020-02-20,0730,A,100,6.0NRT,296.2,123.4,N
8.213,77.379,327.8,1.2,1.1,2020-02-20,0830,A,81,6.0NRT,306.8,17.3,D
8.298,77.403,322.9,1.2,1.1,2020-02-20,0830,A,33,6.0NRT,307.6,9.4,D
8.33,77.456,327.7,1.2,1.1,2020-02-20,0830,A,69,6.0NRT,306.5,17.5,D
9.562,77.82,333.1,1.3,1.1,2020-02-20,0830,A,80,6.0NRT,312.5,17.4,D
9.56,77.814,330,1.3,1.1,2020-02-20,0830,A,71,6.0NRT,311.8,12.4,D
9.47,76.921,337.2,1.1,1.1,2020-02-20,0830,A,84,6.0NRT,308.3,32.5,D
9.469,76.911,331,1.1,1.1,2020-02-20,0830,A,77,6.0NRT,306.1,21.6,D
9.845,78.955,324.7,1.5,1.2,2020-02-20,0830,A,53,6.0NRT,305,16.1,D
9.737,76.852,343.5,1.1,1.1,2020-02-20,0830,A,89,6.0NRT,313.5,43.4,D
9.736,76.843,332.3,1.1,1.1,2020-02-20,0830,A,78,6.0NRT,313.1,21.8,D
10.081,76.821,322.3,1.1,1.1,2020-02-20,0830,A,52,6.0NRT,308.6,9.2,D
10.699,76.155,364.5,1.1,1,2020-02-20,0830,A,100,6.0NRT,312.1,94.9,D
10.698,76.145,330.6,1.1,1,2020-02-20,0830,A,75,6.0NRT,308.7,17.8,D
10.709,76.154,340.3,1.1,1,2020-02-20,0830,A,86,6.0NRT,309.7,34.6,D
10.707,76.144,324.4,1.1,1,2020-02-20,0830,A,61,6.0NRT,308.2,10.5,D
11.521,78.991,331.8,1.6,1.2,2020-02-20,0830,A,74,6.0NRT,310.5,30.3,D
11.481,76.367,319.1,1.1,1.1,2020-02-20,0830,A,53,6.0NRT,305,8.6,D
11.479,76.357,325.5,1.1,1.1,2020-02-20,0830,A,71,6.0NRT,305.3,15.7,D
11.929,75.542,326.9,1,1,2020-02-20,0830,A,68,6.0NRT,311,11.5,D
11.94,75.551,323.8,1,1,2020-02-20,0830,A,31,6.0NRT,311.8,8,D
12.153,76.765,328.7,1.2,1.1,2020-02-20,0830,A,69,6.0NRT,314.4,11,D
12.404,77.657,322.9,1.3,1.1,2020-02-20,0830,A,39,6.0NRT,311,9.8,D
12.513,77.321,330.7,1.3,1.1,2020-02-20,0830,A,75,6.0NRT,315.4,17.5,D
12.713,77.365,357.4,1.3,1.1,2020-02-20,0830,A,98,6.0NRT,315.1,93.3,D
12.711,77.353,327.5,1.3,1.1,2020-02-20,0830,A,67,6.0NRT,312.1,14.3,D
12.713,77.37,342.1,1.3,1.1,2020-02-20,0830,A,87,6.0NRT,315,45.3,D
12.712,77.358,340.6,1.3,1.1,2020-02-20,0830,A,86,6.0NRT,313.8,40.3,D
12.784,77.36,328.2,1.3,1.1,2020-02-20,0830,A,69,6.0NRT,316,13.7,D
13.134,79.293,325.3,1.8,1.3,2020-02-20,0830,A,50,6.0NRT,310.1,19.8,D
12.99,77.147,326.6,1.3,1.1,2020-02-20,0830,A,65,6.0NRT,314.2,10.3,D
12.79,75.655,325.4,1.1,1,2020-02-20,0830,A,67,6.0NRT,309.2,17.1,D
13.28,79.072,326.1,1.7,1.3,2020-02-20,0830,A,63,6.0NRT,310.6,22.9,D
13.278,79.056,322.8,1.7,1.3,2020-02-20,0830,A,42,6.0NRT,310.4,14.6,D
13.273,77.207,330.6,1.3,1.1,2020-02-20,0830,A,70,6.0NRT,312.8,17.4,D
13.196,75.934,322.8,1.1,1,2020-02-20,0830,A,60,6.0NRT,304.6,8.5,D
13.246,75.886,324.7,1.1,1,2020-02-20,0830,A,66,6.0NRT,306,9.9,D
13.964,76.403,325.1,1.2,1.1,2020-02-20,0830,A,60,6.0NRT,301.4,13.4,D
14.376,77.875,325.3,1.5,1.2,2020-02-20,0830,A,45,6.0NRT,310.5,8.9,D
15.742,79.02,318.1,1.9,1.3,2020-02-20,0830,A,30,6.0NRT,292.9,19.6,D
15.931,78.927,327.6,1.9,1.3,2020-02-20,0830,A,74,6.0NRT,303.6,41.1,D
15.46,74.666,325.4,1,1,2020-02-20,0830,A,61,6.0NRT,305.2,12.5,D
16.13,74.39,327.8,1,1,2020-02-20,0830,A,49,6.0NRT,313.1,9.2,D
17.196,81.133,318.9,2.8,1.6,2020-02-20,0830,A,53,6.0NRT,299.9,38.7,D
17.199,81.124,315.8,2.8,1.6,2020-02-20,0830,A,46,6.0NRT,300.5,29.1,D
16.373,73.754,341,1,1,2020-02-20,0830,A,86,6.0NRT,316.7,28.1,D
16.601,73.679,328.2,1,1,2020-02-20,0830,A,68,6.0NRT,308.1,11.7,D
16.62,73.685,332.5,1,1,2020-02-20,0830,A,76,6.0NRT,309.2,17.8,D
17.647,76.449,328.6,1.3,1.1,2020-02-20,0830,A,62,6.0NRT,312.9,12.7,D
17.409,74.397,332.5,1,1,2020-02-20,0830,A,76,6.0NRT,315.7,14.1,D
17.329,73.488,324.5,1,1,2020-02-20,0830,A,54,6.0NRT,308,8.6,D
18.718,73.74,323.5,1,1,2020-02-20,0830,A,46,6.0NRT,308.7,6.9,D
19.337,75.788,325,1.3,1.1,2020-02-20,0830,A,58,6.0NRT,308.9,9.6,D
19.335,75.776,325.8,1.3,1.1,2020-02-20,0830,A,61,6.0NRT,310,10.9,D
19.18,73.097,330.7,1,1,2020-02-20,0830,A,74,6.0NRT,311.7,13.4,D
19.363,73.687,330.7,1,1,2020-02-20,0830,A,74,6.0NRT,312.9,14.2,D
19.369,72.866,322.5,1,1,2020-02-20,0830,A,33,6.0NRT,310.1,7.7,D
19.526,71.3,313.2,1,1,2020-02-20,0830,A,57,6.0NRT,297.8,9.2,D
19.562,71.353,336.9,1,1,2020-02-20,0830,A,88,6.0NRT,298.1,37.2,D
21.412,72.082,325.9,1,1,2020-02-20,0830,A,65,6.0NRT,312.1,10.5,D
21.731,72.712,327.8,1,1,2020-02-20,0830,A,69,6.0NRT,311.6,11.3,D
21.495,71.073,331,1,1,2020-02-20,0830,A,76,6.0NRT,318.8,12,D
21.735,70.115,342.8,1.1,1,2020-02-20,0830,A,86,6.0NRT,310.6,42.2,D
48.167,30.632,300.6,1.6,1.2,2020-02-20,0835,T,39,6.0NRT,270.9,15.4,D
44.651,42.713,314,1.6,1.2,2020-02-20,0835,T,74,6.0NRT,281.3,28.7,D
44.245,43.399,304.2,1.8,1.3,2020-02-20,0835,T,58,6.0NRT,288.3,12.6,D
44.375,42.738,326.8,1.6,1.3,2020-02-20,0835,T,80,6.0NRT,287.5,48.6,D
44.376,42.732,316.7,1.6,1.3,2020-02-20,0835,T,77,6.0NRT,287.1,31.1,D
44.372,42.752,318.8,1.6,1.3,2020-02-20,0835,T,74,6.0NRT,287.3,35,D
36.865,34.913,306.6,1,1,2020-02-20,0835,T,64,6.0NRT,289.7,6.5,D
36.863,34.924,303.6,1,1,2020-02-20,0835,T,55,6.0NRT,288.7,4.6,D
35.997,37.902,301.7,1.4,1.2,2020-02-20,0840,T,49,6.0NRT,289.4,6.4,D
35.994,37.917,303.3,1.4,1.2,2020-02-20,0840,T,56,6.0NRT,289,7.9,D
34.661,36.122,301.2,1.2,1.1,2020-02-20,0840,T,40,6.0NRT,288.8,3.7,D
30.212,30.661,307.8,1,1,2020-02-20,0840,T,50,6.0NRT,294.5,4.4,D
26.088,32.453,318.3,1.1,1,2020-02-20,0840,T,69,6.0NRT,296.9,14.7,D
26.087,32.051,311.6,1,1,2020-02-20,0840,T,44,6.0NRT,295.1,7.5,D
24.415,33.317,324.1,1.2,1.1,2020-02-20,0840,T,75,6.0NRT,300.2,18.6,D
14.368,36.757,323.4,3.2,1.7,2020-02-20,0845,T,50,6.0NRT,304.8,37.1,D
13.381,36.714,320.1,3.4,1.7,2020-02-20,0845,T,49,6.0NRT,302.2,33.4,D
13.002,36.342,329.5,3.2,1.7,2020-02-20,0845,T,75,6.0NRT,303.8,75.2,D
13.004,36.336,325,3.2,1.7,2020-02-20,0845,T,67,6.0NRT,304,45.1,D
12.953,35.598,321.5,2.8,1.6,2020-02-20,0845,T,54,6.0NRT,305.7,32.3,D
12.654,36.91,319.7,3.6,1.8,2020-02-20,0845,T,35,6.0NRT,298.5,50,D
12.649,36.941,332.7,3.6,1.8,2020-02-20,0845,T,80,6.0NRT,300,149.5,D
12.798,35.352,323.1,2.7,1.6,2020-02-20,0845,T,62,6.0NRT,305.2,37.8,D
12.794,35.345,321.9,2.7,1.6,2020-02-20,0845,T,59,6.0NRT,305.4,31.9,D
12.217,35.762,324.8,3,1.6,2020-02-20,0845,T,67,6.0NRT,303.4,50.7,D
12.213,35.789,326.6,3,1.7,2020-02-20,0845,T,71,6.0NRT,302.7,60.6,D
11.953,36.045,325.2,3.2,1.7,2020-02-20,0845,T,67,6.0NRT,303.2,49.1,D
11.955,36.039,321.9,3.2,1.7,2020-02-20,0845,T,39,6.0NRT,303.3,29.8,D
11.94,36.036,324.1,3.2,1.7,2020-02-20,0845,T,62,6.0NRT,303.3,42,D
12.27,33.103,322.9,1.9,1.3,2020-02-20,0845,T,58,6.0NRT,308.4,18.2,D
13.28,26.469,321.4,1,1,2020-02-20,0845,T,55,6.0NRT,305.4,7.5,D
12.356,30.849,322.6,1.3,1.1,2020-02-20,0845,T,56,6.0NRT,306.6,11.4,D
11.245,36.14,325.7,3.4,1.7,2020-02-20,0845,T,72,6.0NRT,304.7,44.8,D
11.249,36.135,326,3.4,1.7,2020-02-20,0845,T,72,6.0NRT,305,48.5,D
11.154,36.307,321.4,3.5,1.8,2020-02-20,0845,T,51,6.0NRT,300.8,50.3,D
11.143,36.368,324.3,3.5,1.8,2020-02-20,0845,T,56,6.0NRT,302,66,D
11.138,36.398,324.8,3.5,1.8,2020-02-20,0845,T,57,6.0NRT,302.6,66,D
11.136,35.988,322.8,3.3,1.7,2020-02-20,0845,T,44,6.0NRT,303.1,39.8,D
11.937,29.73,324.4,1.1,1.1,2020-02-20,0845,T,64,6.0NRT,307,10.6,D
11.983,29.305,321.9,1.1,1,2020-02-20,0845,T,55,6.0NRT,307,9.1,D
11.668,31.307,322.8,1.4,1.2,2020-02-20,0845,T,45,6.0NRT,309.9,9.4,D
11.385,32.264,334.8,1.7,1.3,2020-02-20,0845,T,81,6.0NRT,309,42,D
11.382,32.279,332.3,1.7,1.3,2020-02-20,0845,T,74,6.0NRT,309,36.3,D
11.386,32.259,330.8,1.7,1.3,2020-02-20,0845,T,74,6.0NRT,308.2,28.7,D
11.384,32.274,329.5,1.7,1.3,2020-02-20,0845,T,68,6.0NRT,308.6,27.5,D
11.382,32.289,323.8,1.7,1.3,2020-02-20,0845,T,43,6.0NRT,307.5,15.3,D
11.703,30.113,321.2,1.2,1.1,2020-02-20,0845,T,49,6.0NRT,308.5,7.3,D
11.701,30.124,323.9,1.2,1.1,2020-02-20,0845,T,62,6.0NRT,309.1,10.6,D
11.634,30.488,330.6,1.3,1.1,2020-02-20,0845,T,76,6.0NRT,309.1,23.4,D
11.568,30.583,326.2,1.3,1.1,2020-02-20,0845,T,68,6.0NRT,309,13.4,D
11.491,31.06,323.1,1.4,1.2,2020-02-20,0845,T,59,6.0NRT,309.3,9.6,D
11.365,30.38,323.3,1.3,1.1,2020-02-20,0845,T,56,6.0NRT,309.3,10.6,D
10.468,35.524,326.1,3.1,1.7,2020-02-20,0845,T,63,6.0NRT,301.2,68.1,D
10.458,35.493,322,3.1,1.7,2020-02-20,0845,T,36,6.0NRT,304.6,44.8,D
10.469,35.519,322.9,3.1,1.7,2020-02-20,0845,T,48,6.0NRT,301.2,48.8,D
10.459,35.488,323.6,3.1,1.7,2020-02-20,0845,T,36,6.0NRT,304.2,52.7,D
11.103,31.379,323.7,1.5,1.2,2020-02-20,0845,T,59,6.0NRT,309.6,12.6,D
10.331,35.431,318.2,3.1,1.7,2020-02-20,0845,T,43,6.0NRT,301.6,29.5,D
10.326,35.459,318.5,3.1,1.7,2020-02-20,0845,T,47,6.0NRT,302.4,30.9,D
10.347,34.81,323.9,2.8,1.6,2020-02-20,0845,T,68,6.0NRT,300.2,56.9,D
10.105,36.136,322.8,3.5,1.8,2020-02-20,0845,T,42,6.0NRT,300.3,68.5,D
10.405,33.849,325.5,2.3,1.5,2020-02-20,0845,T,71,6.0NRT,305.5,36.1,D
10.196,35.064,317.5,2.9,1.6,2020-02-20,0845,T,33,6.0NRT,299.7,29,D
9.871,36.808,317.6,4,1.9,2020-02-20,0845,T,47,6.0NRT,301.1,59.1,D
9.882,36.805,318.8,4,1.9,2020-02-20,0845,T,56,6.0NRT,300.5,67.5,D
10.107,34.964,317.9,2.9,1.6,2020-02-20,0845,T,43,6.0NRT,299.3,33.4,D
10.097,34.936,327.3,2.8,1.6,2020-02-20,0845,T,74,6.0NRT,299.4,72.9,D
10.093,34.962,332.5,2.9,1.6,2020-02-20,0845,T,81,6.0NRT,299.8,105.8,D
10.105,34.957,329.5,2.9,1.6,2020-02-20,0845,T,78,6.0NRT,299.2,89.9,D
10.095,34.929,318.5,2.8,1.6,2020-02-20,0845,T,50,6.0NRT,299.8,32.6,D
10.09,34.955,329,2.9,1.6,2020-02-20,0845,T,77,6.0NRT,299.3,87,D
9.909,35.835,317.2,3.4,1.7,2020-02-20,0845,T,28,6.0NRT,300.6,31.2,D
10.595,31.669,326.7,1.6,1.2,2020-02-20,0845,T,57,6.0NRT,309,21.6,D
9.784,36.121,317.4,3.6,1.8,2020-02-20,0845,T,41,6.0NRT,300.8,42.9,D
9.906,34.698,324.9,2.8,1.6,2020-02-20,0845,T,55,6.0NRT,306,44.7,D
9.902,34.723,358.3,2.8,1.6,2020-02-20,0845,T,99,6.0NRT,304.3,301.2,D
9.848,34.869,325.9,2.8,1.6,2020-02-20,0845,T,73,6.0NRT,306.2,53.1,D
9.875,34.545,318.4,2.7,1.6,2020-02-20,0845,T,50,6.0NRT,302.4,23.4,D
9.872,34.567,324.8,2.7,1.6,2020-02-20,0845,T,72,6.0NRT,302.5,51.1,D
9.845,34.863,324.5,2.8,1.6,2020-02-20,0845,T,67,6.0NRT,306.6,45.8,D
9.867,34.561,325.7,2.7,1.6,2020-02-20,0845,T,73,6.0NRT,302.1,55.2,D
9.84,34.631,323.4,2.7,1.6,2020-02-20,0845,T,66,6.0NRT,305.1,38,D
10.328,31.608,334,1.6,1.2,2020-02-20,0845,T,73,6.0NRT,308.3,36.5,D
10.326,31.622,326.1,1.6,1.2,2020-02-20,0845,T,52,6.0NRT,306.6,19.4,D
10.297,31.589,334.3,1.6,1.2,2020-02-20,0845,T,81,6.0NRT,309.2,37,D
10.296,31.582,333,1.6,1.2,2020-02-20,0845,T,79,6.0NRT,308.9,35.7,D
10.294,31.596,323.4,1.6,1.2,2020-02-20,0845,T,42,6.0NRT,308.7,14.1,D
10.511,30.069,325.5,1.2,1.1,2020-02-20,0845,T,55,6.0NRT,309.1,11.1,D
10.215,31.598,322.3,1.6,1.2,2020-02-20,0845,T,46,6.0NRT,308,12.8,D
10.213,31.612,321.4,1.6,1.2,2020-02-20,0845,T,40,6.0NRT,307.5,11.2,D
9.692,34.623,321,2.7,1.6,2020-02-20,0845,T,46,6.0NRT,303.7,25.5,D
9.305,36.71,322.6,4.1,1.9,2020-02-20,0845,T,57,6.0NRT,303.5,74.5,D
9.688,34.618,324.8,2.7,1.6,2020-02-20,0845,T,71,6.0NRT,303.9,42.6,D
9.317,36.707,320.5,4.1,1.9,2020-02-20,0845,T,51,6.0NRT,303.7,57.9,D
10.127,31.207,332.7,1.5,1.2,2020-02-20,0845,T,78,6.0NRT,310.5,29.8,D
10.252,30.353,326.2,1.3,1.1,2020-02-20,0845,T,62,6.0NRT,313.1,10.1,D
9.544,34.292,322.6,2.6,1.5,2020-02-20,0845,T,55,6.0NRT,304.3,34.8,D
9.531,34.289,320.1,2.6,1.5,2020-02-20,0845,T,30,6.0NRT,303.4,26.4,D
10.06,30.847,328.6,1.4,1.2,2020-02-20,0845,T,71,6.0NRT,312.5,18.1,D
10.058,30.86,327.2,1.4,1.2,2020-02-20,0845,T,69,6.0NRT,311.2,15.4,D
10.166,30.054,328.9,1.2,1.1,2020-02-20,0845,T,70,6.0NRT,312.2,13.5,D
9.446,34.368,325.9,2.6,1.6,2020-02-20,0845,T,73,6.0NRT,305,50.6,D
9.442,34.392,328.8,2.7,1.6,2020-02-20,0845,T,78,6.0NRT,304.2,66.2,D
10.164,30.058,328.8,1.2,1.1,2020-02-20,0845,T,70,6.0NRT,312.1,13.5,D
9.451,34.387,328.4,2.7,1.6,2020-02-20,0845,T,77,6.0NRT,305.2,64.9,D
9.437,34.384,323.2,2.7,1.6,2020-02-20,0845,T,70,6.0NRT,303.6,43.9,D
9.978,30.399,325.3,1.3,1.1,2020-02-20,0845,T,62,6.0NRT,311.2,9.3,D
11.185,21.647,331.1,1.9,1.4,2020-02-20,0845,T,78,6.0NRT,309,43,D
9.301,33.849,321.9,2.4,1.5,2020-02-20,0845,T,54,6.0NRT,302.9,21.3,D
11.243,20.316,326.8,2.4,1.5,2020-02-20,0845,T,71,6.0NRT,307,39.9,D
9.118,34.668,324.2,2.8,1.6,2020-02-20,0845,T,55,6.0NRT,305.4,56.5,D
9.115,34.662,322.9,2.8,1.6,2020-02-20,0845,T,47,6.0NRT,305.7,51.7,D
9.089,34.309,317.7,2.7,1.6,2020-02-20,0845,T,57,6.0NRT,301.4,28.9,D
10.589,24.631,327.9,1.2,1.1,2020-02-20,0845,T,70,6.0NRT,308.7,14,D
10.581,24.619,335.3,1.2,1.1,2020-02-20,0845,T,82,6.0NRT,308.7,25.6,D
9.097,34.304,317.1,2.7,1.6,2020-02-20,0845,T,57,6.0NRT,300.7,27.2,D
10.3,26.324,324.1,1,1,2020-02-20,0845,T,64,6.0NRT,305.7,10.7,D
10.298,26.333,325.1,1,1,2020-02-20,0845,T,67,6.0NRT,307.4,11.7,D
9.969,28.545,333.9,1.1,1,2020-02-20,0845,T,79,6.0NRT,311.1,20.9,D
9.681,30.202,333.9,1.3,1.1,2020-02-20,0845,T,79,6.0NRT,309.6,28.3,D
9.679,30.214,329.2,1.3,1.1,2020-02-20,0845,T,72,6.0NRT,309.4,20.1,D
8.804,35.41,326,3.3,1.7,2020-02-20,0845,T,77,6.0NRT,297.8,90.7,D
8.799,35.439,327.6,3.3,1.7,2020-02-20,0845,T,79,6.0NRT,296.7,104.7,D
9.68,30.208,331.2,1.3,1.1,2020-02-20,0845,T,59,6.0NRT,310.3,22.7,D
9.672,30.195,339.7,1.3,1.1,2020-02-20,0845,T,86,6.0NRT,311.2,40,D
9.67,30.206,338.5,1.3,1.1,2020-02-20,0845,T,85,6.0NRT,309.6,37.2,D
9.839,29.039,335,1.1,1.1,2020-02-20,0845,T,81,6.0NRT,308.5,28.4,D
9.664,30.182,358.2,1.3,1.1,2020-02-20,0845,T,99,6.0NRT,310,97.8,D
9.662,30.193,413,1.3,1.1,2020-02-20,0845,T,100,6.0NRT,319.1,473,D
9.66,30.205,326.8,1.3,1.1,2020-02-20,0845,T,67,6.0NRT,308,15.5,D
9.832,29.027,344.5,1.1,1.1,2020-02-20,0845,T,90,6.0NRT,308.5,44.8,D
9.654,30.18,373.3,1.3,1.1,2020-02-20,0845,T,100,6.0NRT,310.3,164.9,D
9.652,30.192,368.9,1.3,1.1,2020-02-20,0845,T,100,6.0NRT,310.5,143,D
8.807,35.404,319.6,3.3,1.7,2020-02-20,0845,T,68,6.0NRT,298.2,56.9,D
8.802,35.434,328.6,3.3,1.7,2020-02-20,0845,T,80,6.0NRT,296.9,115.1,D
9.822,29.026,336.3,1.1,1.1,2020-02-20,0845,T,82,6.0NRT,306,27.2,D
10.921,21.147,356.6,2.1,1.4,2020-02-20,0845,T,98,6.0NRT,310.3,184.7,D
10.918,21.166,323.7,2.1,1.4,2020-02-20,0845,T,63,6.0NRT,309,22.8,D
10.636,23.328,330.7,1.4,1.2,2020-02-20,0845,T,76,6.0NRT,307.1,27.3,D
9.367,31.64,324.6,1.6,1.3,2020-02-20,0845,T,56,6.0NRT,308.3,14.8,D
9.368,31.634,325.7,1.6,1.3,2020-02-20,0845,T,50,6.0NRT,308.2,17.2,D
9.947,27.656,338.9,1,1,2020-02-20,0845,T,85,6.0NRT,308.5,27.7,D
10.335,24.85,322.5,1.1,1.1,2020-02-20,0845,T,56,6.0NRT,307,8.6,D
8.834,34.523,313.8,2.8,1.6,2020-02-20,0845,T,45,6.0NRT,298.2,20.6,D
9.948,27.277,326.1,1,1,2020-02-20,0845,T,60,6.0NRT,306.7,11,D
10.432,23.123,324.7,1.5,1.2,2020-02-20,0845,T,58,6.0NRT,306.9,15.3,D
10.421,23.121,328.4,1.5,1.2,2020-02-20,0845,T,66,6.0NRT,306.3,22.7,D
9.376,30.059,323.1,1.3,1.1,2020-02-20,0845,T,65,6.0NRT,302.3,18,D
9.363,30.14,319.9,1.3,1.1,2020-02-20,0845,T,55,6.0NRT,304.4,15.2,D
9.554,28.784,324.1,1.1,1,2020-02-20,0845,T,28,6.0NRT,307.3,10.7,D
9.553,28.794,328,1.1,1,2020-02-20,0845,T,57,6.0NRT,307.8,15.3,D
9.197,30.984,322.6,1.5,1.2,2020-02-20,0845,T,62,6.0NRT,307.6,14.1,D
9.256,30.55,340.8,1.4,1.2,2020-02-20,0845,T,84,6.0NRT,308,53.7,D
9.26,30.545,325.6,1.4,1.2,2020-02-20,0845,T,42,6.0NRT,305.6,17.6,D
9.667,27.801,325.6,1,1,2020-02-20,0845,T,67,6.0NRT,307.9,9.6,D
9.443,29.286,325.1,1.2,1.1,2020-02-20,0845,T,63,6.0NRT,308.6,14.1,D
9.613,28.095,331.8,1,1,2020-02-20,0845,T,69,6.0NRT,310,17.6,D
9.604,28.093,340.2,1,1,2020-02-20,0845,T,87,6.0NRT,311,31,D
9.222,30.589,326.4,1.4,1.2,2020-02-20,0845,T,47,6.0NRT,311.3,14.3,D
8.783,33.337,315.3,2.3,1.5,2020-02-20,0845,T,55,6.0NRT,299.2,22.5,D
8.739,33.604,321.9,2.4,1.5,2020-02-20,0845,T,20,6.0NRT,304.3,27.4,D
8.736,33.626,328.1,2.4,1.5,2020-02-20,0845,T,80,6.0NRT,304.1,48.8,D
9.59,28.129,331.9,1,1,2020-02-20,0845,T,76,6.0NRT,311,18.1,D
9.588,28.139,337.1,1,1,2020-02-20,0845,T,84,6.0NRT,308,25.8,D
9.213,30.575,350.5,1.4,1.2,2020-02-20,0845,T,95,6.0NRT,311.6,80.4,D
9.211,30.587,350.8,1.4,1.2,2020-02-20,0845,T,95,6.0NRT,311.1,80.1,D
8.939,32.296,323.2,1.9,1.3,2020-02-20,0845,T,41,6.0NRT,300.7,33.2,D
8.713,33.6,322.7,2.4,1.5,2020-02-20,0845,T,33,6.0NRT,303.5,30.9,D
9.265,30.048,321.6,1.3,1.1,2020-02-20,0845,T,60,6.0NRT,304.1,14.5,D
9.466,28.635,327.4,1.1,1,2020-02-20,0845,T,71,6.0NRT,309.5,12.2,D
8.653,33.634,325.2,2.4,1.5,2020-02-20,0845,T,67,6.0NRT,304.4,43.5,D
10.06,24.465,325.7,1.2,1.1,2020-02-20,0845,T,64,6.0NRT,306.4,12.5,D
9.458,28.578,324.8,1.1,1,2020-02-20,0845,T,63,6.0NRT,311.7,7.6,D
9.202,30.257,320.2,1.3,1.1,2020-02-20,0845,T,45,6.0NRT,302.8,14.1,D
8.644,33.625,328.9,2.4,1.5,2020-02-20,0845,T,69,6.0NRT,303,53.9,D
8.631,33.623,337.9,2.4,1.5,2020-02-20,0845,T,88,6.0NRT,303.4,96.5,D
9.076,30.792,327,1.4,1.2,2020-02-20,0845,T,67,6.0NRT,306.5,25.6,D
8.836,32.289,332.7,1.9,1.3,2020-02-20,0845,T,82,6.0NRT,299.5,62.3,D
8.625,33.578,318.4,2.4,1.5,2020-02-20,0845,T,16,6.0NRT,301.3,25.8,D
8.621,33.6,337.1,2.4,1.5,2020-02-20,0845,T,82,6.0NRT,303.2,96.8,D
8.618,33.621,335.2,2.4,1.5,2020-02-20,0845,T,79,6.0NRT,303.5,79.5,D
9.25,29.618,323.9,1.2,1.1,2020-02-20,0845,T,66,6.0NRT,310.6,7.6,D
8.824,32.288,323.2,1.9,1.3,2020-02-20,0845,T,70,6.0NRT,298.1,37.4,D
9.704,26.553,332.1,1,1,2020-02-20,0845,T,77,6.0NRT,310.2,18.4,D
9.703,26.562,326.4,1,1,2020-02-20,0845,T,66,6.0NRT,306.4,11.1,D
9.695,26.552,333.1,1,1,2020-02-20,0845,T,78,6.0NRT,307.2,18.4,D
9.694,26.561,327.6,1,1,2020-02-20,0845,T,69,6.0NRT,306.6,11.5,D
9.063,30.673,326.5,1.4,1.2,2020-02-20,0845,T,64,6.0NRT,307.6,22.4,D
9.638,26.685,324,1,1,2020-02-20,0845,T,57,6.0NRT,307,9.8,D
9.022,30.686,328.9,1.4,1.2,2020-02-20,0845,T,70,6.0NRT,310,28.3,D
9.369,28.305,325.3,1.1,1,2020-02-20,0845,T,55,6.0NRT,307,11.3,D
9.005,30.658,336.6,1.4,1.2,2020-02-20,0845,T,67,6.0NRT,300,47.4,D
8.44,34.137,322.7,2.6,1.6,2020-02-20,0845,T,74,6.0NRT,302,24.4,D
8.995,30.656,342,1.4,1.2,2020-02-20,0845,T,89,6.0NRT,299.5,64.2,D
9.375,28.142,323.1,1,1,2020-02-20,0845,T,40,6.0NRT,308.3,8.8,D
9.069,30.123,334.3,1.3,1.1,2020-02-20,0845,T,82,6.0NRT,310.3,29.2,D
9.067,30.134,327.3,1.3,1.1,2020-02-20,0845,T,53,6.0NRT,309.7,15.2,D
8.986,30.642,352.7,1.4,1.2,2020-02-20,0845,T,96,6.0NRT,299.8,99,D
