"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT06","WT08","WT09"
"US1ILDP0139","WESTMONT 1.1 SSW, IL US","41.7825","-87.985","229.8","2020-01-10",,,,,"0.01",,,,,,,,,,,,,,,,,
"US1ILDP0139","WESTMONT 1.1 SSW, IL US","41.7825","-87.985","229.8","2020-01-13",,"    3","1.55",,,,,,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-01",,,,,"0.00","0.0","1.0",,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-04",,,,,"0.05","0.5","0.5",,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-10",,,,,"0.04",,,,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-11",,,,,"1.42",,,,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-12",,,,,"0.34","1.6","1.5",,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-13",,,,,"0.01",,"1.0",,,,,,,,,,,,,,,
"US1ILCK0145","OAK PARK 1.5 S, IL US","41.865916","-87.79277","189.3","2020-01-14",,,,,"0.00","0.0","0.5",,,,,,,,,,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-01",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-02",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-03",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-04",,,,,"0.04","0.8",,,,,,,,,"0.0",,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-05",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-06",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-07",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-08",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-09",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-10",,,,,"0.02",,,,,,,,,,,,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-11",,,,,"1.60",,,,,,,,,,,,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-12",,,,,"0.17","1.3","1.3",,,,,,,"0.1","0.1",,,,,,,
"US1ILCK0300","RIVERSIDE 0.2 WNW, IL US","41.831982","-87.819674","189.0","2020-01-13",,,,,"0.03",,,,,,,,,,"0.0",,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-01",,,,,"0.00","0.0","0.5",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-02",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-03",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-04",,,,,"0.02","0.2","0.0",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-05",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-06",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-07",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-08",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-09",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-10",,,,,"0.01","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-11",,,,,"2.47","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-12",,,,,"0.28","0.1","0.0",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-13",,,,,"0.02","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0046","ST. JOHN 0.2 WSW, IN US","41.446265","-87.480174","213.4","2020-01-14",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1ILCK0260","MIDLOTHIAN 1.2 SE, IL US","41.613021","-87.709663","187.5","2020-01-11",,,,,"1.71",,,,,,,,,,,,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-01",,,,,"0.00","0.0","0.8",,,,,,,,"0.0",,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-02",,,,,"0.00","0.0","0.5",,,,,,,,"0.0",,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-03",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-04",,,,,"0.01","0.1","0.1",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-05",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-06",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-07",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-08",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-09",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-10",,,,,"0.01","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-11",,,,,"1.21","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-12",,,,,"0.16","1.0","1.0",,,,,,,"0.2","0.2",,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-13",,,,,"0.01","0.0","0.4",,,,,,,,,,,,,,,
"US1ILDP0132","WHEATON 2.0 NNE, IL US","41.8798","-88.0863","241.4","2020-01-14",,,,,"0.00","0.0","0.4",,,,,,,,,,,,,,,
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","41.603998","-88.149027","189.3","2020-01-10",,,,,"0.03",,,,,,,,,,,,,,,,,
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","41.603998","-88.149027","189.3","2020-01-11",,,,,"1.62",,,,,,,,,,,,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-01",,,,,"0.00","0.0","1.0",,,,,,,"0.1","0.0",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-02",,,,,"0.00","0.0","0.4",,,,,,,"0.1","0.0",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-03",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-04",,,,,"0.09","0.9","1.0",,,,,,,"0.1","0.1",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-05",,,,,"0.00","0.0","0.2",,,,,,,"0.1","0.0",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-06",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-07",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-08",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-09",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-10",,,,,"0.02","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-11",,,,,"1.43","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-12",,,,,"0.21","1.0","1.0",,,,,,,"0.2","0.2",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-13",,,,,"0.04","0.3","1.0",,,,,,,"0.2","0.0",,,,,,,
"US1ILDP0032","LISLE 1.3 SE, IL US","41.78143","-88.06739","224.9","2020-01-14",,,,,"0.00","0.0","0.5",,,,,,,"0.2","0.0",,,,,,,
"US1INLK0091","MUNSTER 1.5 NNW, IN US","41.56798","-87.51072","182.0","2020-01-01",,,,,,"0.0","0.5",,,,,,,,"0.0",,,,,,,
"US1INLK0091","MUNSTER 1.5 NNW, IN US","41.56798","-87.51072","182.0","2020-01-02",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1INLK0091","MUNSTER 1.5 NNW, IN US","41.56798","-87.51072","182.0","2020-01-03",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1INLK0091","MUNSTER 1.5 NNW, IN US","41.56798","-87.51072","182.0","2020-01-04",,,,,,"1.1","0.7",,,,,,,,,,,,,,,
"US1INLK0091","MUNSTER 1.5 NNW, IN US","41.56798","-87.51072","182.0","2020-01-05",,,,,"0.00",,"0.1",,,,,,,,,,,,,,,
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","41.93972","-88.06657","221.0","2020-01-01",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","41.93972","-88.06657","221.0","2020-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","41.93972","-88.06657","221.0","2020-01-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","41.93972","-88.06657","221.0","2020-01-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","41.93972","-88.06657","221.0","2020-01-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","41.93972","-88.06657","221.0","2020-01-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","41.93972","-88.06657","221.0","2020-01-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","41.93972","-88.06657","221.0","2020-01-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","41.93972","-88.06657","221.0","2020-01-10",,,,,"0.01","0.0",,,,,,,,,"0.0",,,,,,,
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","41.93972","-88.06657","221.0","2020-01-11",,,,,"1.66",,,,,,,,,,,,,,,,,
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","41.93972","-88.06657","221.0","2020-01-13",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILDP0150","BLOOMINGDALE 1.2 ESE, IL US","41.93972","-88.06657","221.0","2020-01-14",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-01",,"    3","0.50",,,,,,,,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-02",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-03",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-04",,,,,"0.04",,,,,,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-05",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-10",,,,,"0.02",,,,,,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-11",,,,,"1.23",,,,,,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-13",,"    2","0.43",,,,,,,,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","42.161133","-87.939419","201.5","2020-01-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-01",,,,,"0.00","0.0","0.5",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-02",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-03",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-04",,,,,"0.05","0.5","0.5",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-05",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-06",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-07",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-08",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-09",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-10",,,,,"0.04","0.0","0.0",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-11",,,,,"1.08","0.0","0.0",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-12",,,,,,"1.0","1.0",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-13",,,,,,"0.1","0.5",,,,,,,,,,,,,,,
"US1ILLK0069","HIGHWOOD 0.9 S, IL US","42.1984100341797","-87.8139877319336","210.0","2020-01-14",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-01",,,,,"0.00","0.0","0.8",,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-02",,,,,"0.00","0.0","0.2",,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-04",,,,,"0.06","0.8","0.8",,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-05",,,,,"0.00","0.0","0.5",,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-10",,,,,"0.03",,,,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-11",,,,,"1.75",,,,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-12",,,,,"0.20","0.5","0.5",,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-13",,,,,"0.02","0.1","0.5",,,,,,,,,,,,,,,
"US1ILCK0050","PALOS PARK 1.3 SW, IL US","41.652814","-87.863067","214.0","2020-01-14",,,,,"0.00","0.0","0.3",,,,,,,,,,,,,,,
"US1ILWL0140","CRETE 3.7 SSE, IL US","41.404759","-87.584263","220.1","2020-01-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILWL0140","CRETE 3.7 SSE, IL US","41.404759","-87.584263","220.1","2020-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1ILWL0140","CRETE 3.7 SSE, IL US","41.404759","-87.584263","220.1","2020-01-04",,"    2","0.05",,,,,,,,,,,,,,,,,,,
"US1ILWL0140","CRETE 3.7 SSE, IL US","41.404759","-87.584263","220.1","2020-01-05",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1ILWL0140","CRETE 3.7 SSE, IL US","41.404759","-87.584263","220.1","2020-01-10",,"    5","0.02",,,,,,,,,,,,,,,,,,,
"US1ILWL0140","CRETE 3.7 SSE, IL US","41.404759","-87.584263","220.1","2020-01-11",,,,,"2.58",,,,,,,,,,,,,,,,,
"US1ILWL0140","CRETE 3.7 SSE, IL US","41.404759","-87.584263","220.1","2020-01-12",,,,,"0.05",,,,,,,,,,,,,,,,,
"US1ILWL0140","CRETE 3.7 SSE, IL US","41.404759","-87.584263","220.1","2020-01-13",,,,,"0.02","0.0",,,,,,,,,,,,,,,,
"US1ILWL0140","CRETE 3.7 SSE, IL US","41.404759","-87.584263","220.1","2020-01-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-01",,,,,"0.00","0.0","0.5",,,,,,,,,,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-02",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-03",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-04",,,,,"0.04","1.1","1.0",,,,,,,,"0.0",,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-05",,,,,"0.00","0.0","0.0",,,,,,,,"0.0",,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-06",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-07",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-08",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-09",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-10",,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-11",,,,,"2.54","0.0","0.0",,,,,,,,,,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-12",,,,,"0.27","0.3","0.5",,,,,,,,"0.0",,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2020-01-13",,,,,"0.02","0.2","0.0",,,,,,,"0.0","0.0",,,,,,,
"US1ILDP0029","GLEN ELLYN 1.6 SSE, IL US","41.844072","-88.055434","226.2","2020-01-11",,,,,"1.40",,,,,,,,,,,,,,,,,
"US1INLK0098","GRIFFITH 1.2 N, IN US","41.53994","-87.4192","188.4","2020-01-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1INLK0098","GRIFFITH 1.2 N, IN US","41.53994","-87.4192","188.4","2020-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1INLK0098","GRIFFITH 1.2 N, IN US","41.53994","-87.4192","188.4","2020-01-04",,,,,"0.08","1.2",,,,,,,,,,,,,,,,
"US1INLK0098","GRIFFITH 1.2 N, IN US","41.53994","-87.4192","188.4","2020-01-05",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1INLK0098","GRIFFITH 1.2 N, IN US","41.53994","-87.4192","188.4","2020-01-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1INLK0098","GRIFFITH 1.2 N, IN US","41.53994","-87.4192","188.4","2020-01-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1INLK0098","GRIFFITH 1.2 N, IN US","41.53994","-87.4192","188.4","2020-01-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1INLK0098","GRIFFITH 1.2 N, IN US","41.53994","-87.4192","188.4","2020-01-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1INLK0098","GRIFFITH 1.2 N, IN US","41.53994","-87.4192","188.4","2020-01-10",,,,,"0.00",,,,,,,,,,,,,,,,,
"US1INLK0098","GRIFFITH 1.2 N, IN US","41.53994","-87.4192","188.4","2020-01-11",,,,,"2.21",,,,,,,,,,,,,,,,,
"US1INLK0098","GRIFFITH 1.2 N, IN US","41.53994","-87.4192","188.4","2020-01-12",,,,,"0.29",,,,,,,,,,,,,,,,,
"US1INLK0098","GRIFFITH 1.2 N, IN US","41.53994","-87.4192","188.4","2020-01-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,
"USC00113490","GLEN ELLYN 4 S, IL US","41.8266","-88.058","208.8","2020-01-01",,,,,"0.00","0.0","1.0",,,,,,,,,,,,,,,
